ID	S002_FU3	S002_FU4	S002_FU5	S013_FU1	S013_FU2	S013_FU3	S017_BL	S017_FU1	S017_FU2	S020_NTS1	S020_FU4	S020_FU5	S029_BL	S029_FU1	S029_FU2	S007_BL	S007_FU1	S007_FU2	S007_NTS1	S007_FU3	S007_FU5	S008_FU1	S008_FU2	S008_FU3	S009_BL	S009_FU1	S009_FU2	S009_FU3	S009_FU4	S019_BL	S019_FU1	S019_FU2	S019_FU3	S019_FU4
cg06644669	0.056641609	0.077243604	0.042560125	0.048140847	0.048092045	0.055572273	0.036406359	0.086024507	0.040639189	0.040948181	0.059332972	0.044386271	0.048938735	0.04809019	0.071459627	0.058158492	0.071011667	0.037106576	0.039093535	0.075635051	0.04095394	0.296362778	0.290738269	0.151608494	0.045070303	0.044380869	0.037135569	0.044526421	0.107603654	0.20752955	0.052429799	0.137050419	0.186786084	0.249181544
cg06646708	0.675100657	0.720688245	0.704640647	0.554361233	0.716470992	0.592850368	0.887129032	0.816879496	0.84466769	0.908650303	0.840960833	0.799922237	0.834420787	0.834627055	0.861116857	0.745218991	0.80437947	0.850762525	0.83706983	0.861615949	0.784752223	0.679924407	0.598501463	0.764266327	0.831026107	0.766729053	0.843771122	0.762763412	0.730396926	0.630427656	0.75567465	0.632603656	0.539497961	0.533706728
cg06650246	0.297467047	0.289673676	0.297937405	0.161132453	0.458436666	0.137516835	0.134922645	0.309214504	0.182011834	0.178035182	0.211680885	0.26855481	0.29140685	0.133989911	0.211667091	0.38902535	0.479992507	0.272632302	0.565553399	0.144340897	0.15303241	0.395455522	0.415002576	0.213226604	0.13087733	0.117746194	0.341241563	0.189507274	0.358198735	0.273148697	0.379250887	0.197727051	0.466363208	0.632841744
cg06654127	0.078460338	0.104093193	0.081397115	0.035547737	0.085320135	0.07595276	0.07508437	0.057015667	0.061537681	0.074516346	0.075481026	0.068490547	0.08329433	0.050765799	0.067129046	0.05973964	0.137325569	0.068774477	0.073460589	0.098335347	0.04412518	0.315330505	0.350498393	0.17147023	0.037171402	0.093105291	0.067917752	0.075420668	0.124264623	0.214179673	0.133135329	0.169251089	0.295043873	0.258976939
cg06654537	0.153386535	0.147809574	0.158248943	0.154183123	0.185849163	0.098457276	0.285279897	0.286261632	0.349242473	0.116907172	0.097617813	0.089007572	0.150955749	0.156971803	0.168991793	0.182274654	0.244586318	0.158507399	0.195949934	0.094399239	0.103910538	0.272280401	0.379527707	0.217482649	0.159710972	0.2098255	0.198894823	0.161106565	0.205843275	0.375823894	0.207428353	0.329019105	0.462884058	0.442833322
cg06657560	0.758070921	0.747527496	0.811121128	0.831012273	0.797834138	0.813454464	0.809825471	0.807174062	0.752641302	0.822301476	0.758187946	0.802029453	0.783926056	0.782928025	0.75231497	0.732865389	0.670620266	0.825266306	0.794221288	0.765030187	0.766608147	0.752839967	0.652512554	0.793681698	0.795976336	0.79321419	0.734746192	0.757403575	0.744255533	0.733770716	0.845095944	0.74828707	0.543210492	0.580835791
cg06660332	0.067096768	0.143611924	0.077837656	0.089236144	0.156218537	0.093738211	0.083090584	0.052080303	0.113660614	0.140144402	0.113898209	0.068268555	0.129048438	0.146178716	0.128433544	0.052030993	0.112186129	0.145762437	0.172435429	0.0707515	0.104319361	0.462719264	0.541187748	0.355177838	0.129804428	0.164726077	0.183829193	0.214690862	0.30132919	0.475091433	0.197200976	0.430195447	0.588378095	0.592358357
cg06665391	0.080911726	0.097960009	0.092321474	0.103976253	0.065420177	0.041938901	0.064028461	0.200851257	0.103755125	0.085477991	0.09312869	0.10256721	0.04827675	0.064333139	0.090392316	0.177353966	0.291112221	0.077699915	0.052666074	0.04022326	0.03828133	0.17753249	0.3627407	0.237453641	0.032536253	0.060494806	0.079434139	0.11580477	0.150101839	0.363728978	0.06218494	0.258206216	0.496967105	0.456721021
cg06677890	0.242809655	0.17107237	0.30306579	0.197794918	0.312169713	0.240039382	0.17201922	0.176296293	0.214212546	0.215036829	0.164137507	0.221279925	0.24094161	0.211520177	0.2285145	0.279896177	0.39091848	0.2421744	0.332953727	0.16376398	0.224826436	0.34446101	0.35405862	0.198095252	0.073720029	0.193542844	0.256340658	0.128871229	0.302174427	0.410212946	0.211335428	0.304095016	0.461234528	0.566853375
cg06703222	0.051655047	0.095400068	0.039358357	0.067339646	0.080642291	0.089707405	0.055506289	0.213362203	0.096301655	0.160691238	0.117547319	0.161771961	0.078197884	0.104328165	0.136597465	0.051400713	0.240445188	0.079507415	0.058620266	0.104150708	0.051593704	0.191343552	0.28438272	0.181082084	0.044428404	0.092723367	0.091422946	0.058229861	0.229879072	0.432212107	0.064951834	0.41031089	0.639844024	0.632518674
cg06705122	0.8351957	0.838920314	0.820093505	0.870180449	0.850440489	0.806006029	0.806946123	0.824448375	0.8470102	0.867488867	0.761967249	0.779550861	0.861251207	0.790390661	0.872482452	0.684585995	0.744468298	0.803473704	0.772791595	0.874206573	0.820518667	0.837868472	0.732719875	0.822601362	0.863213627	0.854065398	0.816953517	0.876795066	0.826542418	0.757258136	0.821855979	0.730571391	0.711977729	0.642769693
cg06708634	0.177169643	0.299512074	0.297095976	0.204912467	0.346269228	0.254305374	0.309795651	0.277989605	0.259882264	0.367505531	0.3035709	0.35232686	0.233171199	0.405876499	0.290481155	0.290835062	0.463713013	0.304066345	0.420999916	0.232310218	0.160125055	0.34423026	0.303475939	0.20980752	0.247800588	0.286892517	0.304222818	0.198862612	0.220252853	0.513079157	0.377506127	0.43524884	0.616270187	0.589838349
cg06708731	0.81967072	0.811188966	0.853613611	0.873468762	0.827829129	0.80275569	0.843381641	0.810778135	0.848490292	0.891547459	0.792503151	0.749207781	0.848041753	0.802060539	0.851812047	0.75576222	0.800316838	0.820068091	0.769645654	0.814611828	0.811406814	0.798652094	0.790264081	0.760599578	0.87129292	0.900495436	0.802187305	0.888475527	0.746839226	0.596904433	0.763952471	0.701291163	0.492192087	0.446858149
cg06732395	0.09794315	0.170357533	0.073287749	0.078782544	0.092751926	0.049159089	0.041011685	0.022646288	0.038403328	0.080653057	0.023524649	0.037513653	0.050521763	0.04600087	0.065960302	0.124183881	0.078243774	0.074981353	0.111527449	0.120875756	0.084835801	0.410856711	0.504400679	0.304705636	0.055924623	0.100970596	0.0883561	0.066016473	0.265375615	0.449953367	0.064579812	0.384655286	0.551379569	0.539898958
cg06733794	0.027043167	0.081414419	0.031814445	0.024253629	0.023285242	0.024584408	0.027181672	0.020164768	0.023875005	0.028152114	0.027129168	0.022010878	0.024657509	0.019962313	0.051427588	0.037541425	0.027705346	0.022992517	0.023990285	0.028916152	0.025904404	0.375869821	0.554079	0.343043604	0.023498578	0.028963115	0.031348616	0.016419751	0.115761858	0.443778166	0.01987274	0.40013674	0.569342175	0.615948616
cg06736785	0.093733288	0.155357185	0.057685177	0.083061415	0.137943911	0.027871945	0.055214465	0.066622204	0.041281547	0.029311163	0.042784561	0.052403592	0.084727042	0.041893551	0.087021232	0.050590276	0.069546742	0.070889015	0.153507341	0.031401522	0.034040875	0.385536987	0.463117574	0.160330107	0.048631207	0.034083557	0.104555241	0.052148691	0.232319816	0.353519049	0.134130512	0.217603693	0.448694453	0.434334121
cg06738887	0.270013388	0.291854577	0.363583811	0.113628017	0.36934678	0.088127239	0.046272335	0.107053951	0.068604406	0.191073788	0.132389091	0.210082806	0.295338585	0.174692247	0.204455566	0.248447073	0.253655676	0.345181902	0.506285354	0.122400586	0.20122495	0.386216518	0.513932923	0.138218971	0.043822548	0.07792648	0.328908761	0.287655061	0.138128761	0.420932504	0.327030117	0.190451132	0.347436305	0.403854921
cg06741896	0.833396904	0.745295458	0.814209969	0.824167888	0.829539485	0.829530881	0.821020245	0.886171926	0.806541174	0.809839117	0.788384165	0.849704898	0.836501492	0.848999821	0.817202051	0.804994826	0.805852972	0.753957563	0.786717348	0.71412121	0.754581511	0.434849493	0.459170654	0.727635313	0.889988547	0.808152308	0.757712253	0.87201292	0.458821826	0.321577522	0.768447689	0.262508184	0.210603049	0.166123722
cg06753367	0.819763316	0.845368315	0.786006484	0.846085644	0.839406449	0.851491972	0.853156523	0.830880415	0.8520837	0.814862015	0.779625691	0.843879545	0.883867394	0.833982446	0.851194976	0.874099733	0.823611004	0.838861951	0.809893808	0.822831057	0.841122573	0.764538673	0.804066233	0.81282623	0.855289518	0.846812757	0.829738345	0.829961643	0.725902409	0.761324443	0.835959508	0.710650029	0.647639234	0.569816037
cg06769296	0.094237229	0.166039905	0.07396938	0.041832897	0.073627389	0.072810479	0.071107249	0.077106875	0.061228	0.058993869	0.062122027	0.076897729	0.061060644	0.066483337	0.081947346	0.165299276	0.076521977	0.063698173	0.058574051	0.09074456	0.052177823	0.356607186	0.423527236	0.211471254	0.065437893	0.087467944	0.06853639	0.115324749	0.29219335	0.446971867	0.073235351	0.360494092	0.604593417	0.611982918
cg06770429	0.466162131	0.489592778	0.577306144	0.460952002	0.408290543	0.357481838	0.385066078	0.406596547	0.303441606	0.500561259	0.48637212	0.50213657	0.51037051	0.505840567	0.500526414	0.448612024	0.474462652	0.449371843	0.452497375	0.488417177	0.438613697	0.583458138	0.663161816	0.611172087	0.605113349	0.64990044	0.526487461	0.54534693	0.593871899	0.568468138	0.517055469	0.636738898	0.716467924	0.666974331
cg06777194	0.091400713	0.059753464	0.037972523	0.040097833	0.053012594	0.029742631	0.021102704	0.039870944	0.056743124	0.038678252	0.021759492	0.030237403	0.05032357	0.057733617	0.125584962	0.113137693	0.017635697	0.027027809	0.032170698	0.023741869	0.021069318	0.466198664	0.557112375	0.429916646	0.025336276	0.031184611	0.040061989	0.038232135	0.274466878	0.455446842	0.032994036	0.391936873	0.563742071	0.590277297
cg06779449	0.053652524	0.111148461	0.015795228	0.009472739	0.02229319	0.01142802	0.015078997	0.032434856	0.012646416	0.022057031	0.017182771	0.04373557	0.030661221	0.016115025	0.107089096	0.012036767	0.023042836	0.022310744	0.036915366	0.018941059	0.011510347	0.3771387	0.379334603	0.334464553	0.046707919	0.025839885	0.27163391	0.023475894	0.376160804	0.501647804	0.062517562	0.440304218	0.535857441	0.510234535
cg06792538	0.660844739	0.663159908	0.680700501	0.697778539	0.682627007	0.726542834	0.753379195	0.729034969	0.716250371	0.714819938	0.730372835	0.614804722	0.747136466	0.712655576	0.748595625	0.740191851	0.678523583	0.692145139	0.613786026	0.716134986	0.714494347	0.611810712	0.594986789	0.684350549	0.775488395	0.779130984	0.712947704	0.760334641	0.697056999	0.567863099	0.746372289	0.667673337	0.518408938	0.49577899
cg06793974	0.076633103	0.140584847	0.055995429	0.039719236	0.043144558	0.033966661	0.031553006	0.038783626	0.067571501	0.048023296	0.076931714	0.038519042	0.042437387	0.053168153	0.039759365	0.038671983	0.027784961	0.04995711	0.051330814	0.063738718	0.045249597	0.370187147	0.528054432	0.299343838	0.032968137	0.040830867	0.100430872	0.032158983	0.266425137	0.44732379	0.047329925	0.389092303	0.546967793	0.507973854
cg06807117	0.104118947	0.112760113	0.108466083	0.092123154	0.089426428	0.042650124	0.049597768	0.063338595	0.079902902	0.098829776	0.142130678	0.116610674	0.078414532	0.074833223	0.133791276	0.093646914	0.181209972	0.074532133	0.104287375	0.07617381	0.052706734	0.380497242	0.427974315	0.259293007	0.045252672	0.064515886	0.060140798	0.098984222	0.102267564	0.438233351	0.103311881	0.357631401	0.540618674	0.536797513
cg06809252	0.030603511	0.113756265	0.052348789	0.043710419	0.093901289	0.047717513	0.061117606	0.042529122	0.033427675	0.04617489	0.123128586	0.064060418	0.058913787	0.032778583	0.070818393	0.036255839	0.055152618	0.082338158	0.127217292	0.017915695	0.089208733	0.324050974	0.431518317	0.219567471	0.060306761	0.075377643	0.070593547	0.045787916	0.158842663	0.490884747	0.040220502	0.347305285	0.597043207	0.620624906
cg06813578	0.068364103	0.171350519	0.12037381	0.057172154	0.059928654	0.07260813	0.095464871	0.041215747	0.052996394	0.076518799	0.036040676	0.05236881	0.056280144	0.149965829	0.050265226	0.049429551	0.070342471	0.078415422	0.090236508	0.071393011	0.04443971	0.381760792	0.445378622	0.302720139	0.056147386	0.054547583	0.104318455	0.085290267	0.216050786	0.442937185	0.08646823	0.321021654	0.510818852	0.543115581
cg06815411	0.110141459	0.248054707	0.103686986	0.136126014	0.124962782	0.152164143	0.113798286	0.09516315	0.211374417	0.127531585	0.154057468	0.138343966	0.111820589	0.167540654	0.108619723	0.226682624	0.165760052	0.08194604	0.158560204	0.136646136	0.143508658	0.282981183	0.495391294	0.204682791	0.119298282	0.096372729	0.114317118	0.123842343	0.158875777	0.253521295	0.090431333	0.265348178	0.488587328	0.472487298
cg06815950	0.35394573	0.443542451	0.456101834	0.104042381	0.563296925	0.179507232	0.099267054	0.490825001	0.258704329	0.307369478	0.370326346	0.344627191	0.377488917	0.20705356	0.286421914	0.419287733	0.454528666	0.344986323	0.58879129	0.296568389	0.211237489	0.491088888	0.632793665	0.39327253	0.137280925	0.119119255	0.319580337	0.370368501	0.413129174	0.430378457	0.394229091	0.389158048	0.675883815	0.734385453
cg06819546	0.205260961	0.33664567	0.205163032	0.182671919	0.277505362	0.181462453	0.320655928	0.272050069	0.306022951	0.462188064	0.32532491	0.305635002	0.299780302	0.353735449	0.33428089	0.751761	0.64314203	0.639723062	0.689453726	0.541458731	0.625024167	0.492163057	0.480829651	0.364128801	0.268861486	0.290828553	0.226674322	0.312124851	0.33404054	0.329570254	0.27974314	0.281299344	0.260126876	0.449256855
cg06821641	0.877882985	0.888831846	0.921438965	0.929376236	0.915894775	0.900642484	0.9039297	0.81386453	0.893166453	0.888688692	0.911055523	0.886097711	0.924088714	0.916194861	0.905948236	0.867312923	0.908351384	0.934851592	0.902302222	0.927563551	0.896546279	0.808962809	0.750957398	0.85084507	0.92719651	0.906694205	0.898908157	0.839100883	0.911056112	0.716135877	0.925034575	0.755245668	0.627537015	0.595624526
cg06826710	0.87416423	0.883348058	0.893808931	0.86424257	0.895023525	0.851170619	0.865260174	0.87027047	0.852836046	0.885885468	0.864423222	0.880220387	0.913850778	0.89872206	0.869475147	0.697599443	0.805485164	0.894488591	0.90912305	0.907267821	0.904800526	0.717146209	0.741084593	0.82675126	0.889423342	0.910389498	0.897554836	0.902783584	0.825937714	0.781537113	0.915263752	0.811355649	0.670531025	0.768012099
cg06827038	0.258687086	0.246188161	0.257660423	0.266573071	0.28056444	0.202358886	0.194877069	0.245407019	0.261925591	0.237803729	0.223586951	0.322300956	0.219226404	0.24016119	0.212827598	0.325314547	0.390040532	0.245660302	0.267604428	0.227891577	0.229506575	0.34941058	0.450505631	0.338505869	0.211406186	0.305835255	0.310556071	0.229460406	0.294895686	0.301897784	0.268897003	0.279934609	0.374816881	0.325114926
cg06834637	0.097810996	0.093201004	0.070058934	0.121219208	0.165943956	0.051836658	0.046326274	0.045278004	0.09839387	0.088783505	0.04646161	0.04416059	0.204317173	0.111717121	0.154210897	0.166385788	0.173831683	0.133124428	0.164501276	0.095832592	0.082618378	0.269394792	0.288365741	0.256524884	0.142770614	0.195312411	0.134373549	0.14646284	0.141844579	0.255497888	0.201826385	0.269896313	0.455975715	0.419040263
cg06836849	0.049046244	0.057447356	0.074419845	0.14979694	0.049187759	0.068101477	0.056558139	0.140436184	0.104195283	0.136103392	0.060115589	0.14738659	0.078094374	0.097796784	0.099787866	0.028273113	0.109714089	0.030156634	0.045947322	0.042893329	0.074875425	0.204383973	0.488014509	0.221534103	0.031932091	0.079609609	0.087973567	0.079548609	0.099352151	0.181756465	0.05991315	0.153764879	0.29107135	0.242937374
cg06839900	0.02983711	0.109928281	0.019018233	0.012357228	0.017502529	0.01523591	0.022177079	0.01459111	0.02292573	0.015221782	0.011651438	0.013516396	0.020271439	0.012636177	0.015706773	0.013129367	0.015254615	0.026290627	0.03132958	0.010950308	0.086552951	0.420612075	0.458158236	0.363262554	0.021419595	0.016173491	0.086986534	0.01244051	0.323714322	0.439285456	0.014866639	0.381942891	0.526433461	0.487512066
cg06849504	0.132934827	0.174889915	0.143179629	0.144671549	0.208263626	0.101971778	0.057568419	0.115535918	0.137399703	0.127922435	0.098905199	0.138402989	0.128567701	0.156612389	0.109275961	0.249952088	0.178384244	0.180329433	0.230125467	0.135147208	0.116186676	0.301097008	0.316937174	0.229670053	0.106889838	0.153166921	0.121899441	0.166753843	0.253564058	0.381852342	0.20965201	0.336116865	0.510564331	0.507549964
cg06858555	0.156842977	0.23704188	0.15586277	0.093910397	0.267236868	0.049568787	0.042998381	0.077881977	0.047898409	0.140232786	0.074832126	0.081494601	0.190141871	0.055644542	0.113040186	0.175282552	0.195705663	0.191534714	0.262542258	0.105038803	0.081261217	0.391028455	0.437553459	0.209625393	0.077562434	0.042945225	0.165800794	0.082678761	0.184200699	0.261106115	0.233097418	0.245903514	0.423288618	0.422278455
cg06871074	0.11592613	0.137799612	0.09330993	0.085100092	0.14041093	0.066086893	0.138051636	0.097606475	0.087232126	0.071820497	0.056547829	0.078637509	0.07598598	0.05462195	0.069606871	0.261386912	0.104000126	0.097888676	0.178479008	0.067071827	0.066994191	0.289374208	0.405094213	0.235183029	0.060314168	0.136424107	0.078985799	0.170470928	0.174604192	0.361700377	0.102771229	0.267464403	0.431282081	0.377388975
cg06875616	0.773240077	0.768331721	0.786256065	0.807895936	0.833809432	0.750555097	0.800125352	0.810479013	0.807159574	0.798108363	0.748310269	0.723671491	0.829386517	0.653968713	0.814939019	0.773752436	0.747484989	0.822761217	0.794444878	0.814373735	0.734025479	0.828213924	0.754002963	0.720298355	0.829810431	0.835288514	0.798033857	0.665601732	0.76571871	0.638711024	0.791302063	0.732413312	0.662498781	0.658563052
cg06882591	0.095509614	0.22175239	0.086038308	0.038866459	0.099993682	0.039000893	0.055099837	0.059430151	0.048508723	0.136345364	0.058581084	0.067330682	0.044849227	0.032164666	0.094880007	0.053309282	0.189764388	0.06553892	0.061906184	0.093106798	0.039854871	0.445432718	0.535930271	0.404927741	0.038348217	0.033243992	0.101947871	0.054396088	0.203550404	0.386623219	0.059362929	0.290383847	0.465926144	0.505824491
cg06888746	0.195679821	0.267663364	0.217047172	0.0853848	0.047891945	0.046559598	0.052512268	0.051890248	0.044684432	0.070584067	0.035611878	0.036259057	0.328250684	0.323373127	0.127482241	0.054490253	0.052294655	0.259630429	0.509917745	0.133148532	0.099639281	0.371932923	0.580253235	0.298814921	0.02115927	0.025638128	0.158570731	0.026892215	0.152055802	0.549900258	0.179258113	0.437826524	0.681939243	0.783903414
cg06891458	0.281261378	0.27320631	0.321964391	0.301826332	0.4114862	0.252905156	0.283054998	0.268037128	0.320822502	0.374295543	0.354043972	0.324144719	0.405880166	0.362361397	0.3131818	0.360074676	0.258690925	0.319240302	0.340383624	0.330893387	0.306052037	0.503151541	0.53126151	0.461689527	0.354098147	0.36867954	0.324340053	0.398431355	0.382934174	0.41983585	0.432643451	0.400548095	0.508354798	0.441089772
